   1    1 -100 3   1   57  16   3    1 8 -100 -100 -100 -100  20 2021  329
-100   16 -100 2   1 -100  19   4    2 8    1    1    1    1  26 2021  330
   1    1 -100 3   1   60  16   4    2 8 -100 -100 -100 -100  25 2021  331
   1    1 -100 3   1   66  12   1    1 8 -100 -100 -100 -100  18 2021  332
   1    1 -100 2   1   32  18   1    1 3    2    2    2    2  25 2021  333
   1    1 -100 3   1   72  16   3    1 3 -100 -100 -100 -100  19 2021  334
   1    2    3 1   3 -100  15   2    2 3    2    1    1    2  21 2021  335
   1    1 -100 1   5   24  16   3    1 3    2    1    1    1  18 2021  336
   1    1 -100 1   1   57  12   1    2 3    2    2    2    2  11 2021  337
   1    1 -100 2   3   76  13   1    1 3    2    2    2    2  13 2021  338
   1    1 -100 1   1   52  12   1    2 3  -99  -99  -99  -99  19 2021  339
   1    2 -100 2   3   64  18   4    2 4    2    2    2    2   1 2021  340
   1    2 -100 1   5   36  14   1    2 4    2    2    2    2   1 2021  341
   1    1 -100 2   1   42  16   2    1 4    2    1    1    2  23 2021  342
   1    1 -100 1   1   39  12   1    2 4    2    1    2    2  21 2021  343
   1    1 -100 2   1   66  16   3    1 4    2    2    2    2  25 2021  344
   1    7 -100 2   1   44  20   4    2 4 -100 -100 -100 -100  22 2021  345
   1    1 -100 1   1   63  13   1    2 4    2    2    2    2  21 2021  346
   1    1 -100 1   3   59  12   1    2 5    2    2    2    2  22 2021  348
   1    1 -100 3   2   70  19   4    2 5 -100 -100 -100 -100 -97 2021  349
   1    1 -100 1   1   59  13   1    2 5    2    1    2    2 -98 2021  350
   1    1 -100 2   3   66  12   1    1 5 -100 -100 -100 -100  11 2021  351
   1    1 -100 3   1   74  17   4    2 5 -100 -100 -100 -100  25 2021  352
   1    1 -100 2   1   80  19   4    1 5    2    2    2    2  23 2021  353
   1    1 -100 1   1   75  19   4    1 5    2    2    2    2  26 2021  354
   1    1 -100 1   1   49  16   3    1 5    2    2    2    2  26 2021  356
   1    1 -100 2   1   42  19   4    1 5    2    1    2    2  22 2021  357
   3    2 -100 2   1   60  15   1    2 5    2    2    2  -97  10 2021  358
   1    1 -100 1   3   37  14   1    2 5    2    2    2    2  26 2021  359
   1    1 -100 3   1   37  13   1    1 5 -100 -100 -100 -100  13 2021  360
   1    1 -100 1   5   27  13   1    1 5    2    2    2    1  19 2021  361
   1    1 -100 3   3   67  17   3    2 5 -100 -100 -100 -100  18 2021  362
   1    1 -100 3   3   73  14   1    2 5 -100 -100 -100 -100  12 2021  363
   1    1 -100 2   5   22  16   1    2 5    2    2  -97    2  14 2021  364
 -97   16 -100 2 -97 -100  16   1    2 5 -100 -100 -100 -100 -97 2021  365
   1    1 -100 3   3   47  14   1    1 5 -100 -100 -100 -100  26 2021  366
   1    1 -100 3   1   59  18   4    2 5 -100 -100 -100 -100  26 2021  367
   1    1 -100 1   3   48  14   1    2 9    2    2    2    2  16 2021  368
   1    1 -100 1   4   30  16   3    2 9    2    1    2    2  18 2021  369
   1    1 -100 2   3   65  14   2    2 9 -100 -100 -100 -100  15 2021  370
   1    1 -100 3   5   32  14   1    2 9 -100 -100 -100 -100  18 2021  371
   1    1 -100 2   2   67  17   3    2 9    2    2    1    2 -98 2021  372
   1    1 -100 1   1   34  13   1    1 9    2    1    2    2  20 2021  373
   1   15 -100 3   2  -99  16   3    2 9 -100 -100 -100 -100 -98 2021  374
   1    5 -100 1   1   69  18   3    1 9    2    2    2    2  22 2021  375
   1    2 -100 3   1  -99 -99   0  -99 9 -100 -100 -100 -100 -90 2021  376
   2   16 -100 3   3   45  12   1    1 9 -100 -100 -100 -100   8 2021  377
   1    1 -100 2   1   41  16   3    1 9 -100 -100 -100 -100  24 2021  378
   1    1 -100 1   1   51  18   4    1 2    2    2    2    2  26 2021  379
   1    1 -100 3   1   39  18   3    1 2 -100 -100 -100 -100  22 2021  380
   1    1 -100 3   5   89  12   1    1 2 -100 -100 -100 -100  15 2021  381
   1    1 -100 1   1   70  16   3    2 2    2    2    2    2  22 2021  383
   1    1 -100 2   5   60  14   1    1 2 -100 -100 -100 -100  26 2021  384
   1    2 -100 2   1   79  19   4    1 5    2    2    2    2  21 2021  385
   1    1 -100 2   5   53  15   2    1 5 -100 -100 -100 -100  19 2021  386
   1    1 -100 1 -99 -100  12   1    1 5    2    2    2    2  23 2021  387
   1    1 -100 2   1   64  14   2    2 5 -100 -100 -100 -100  18 2021  388
   1    5 -100 1   1   49  16   4    2 5    2    1    2    2  22 2021  389
   1    1 -100 2   3   55  14   2    2 5 -100 -100 -100 -100  16 2021  390
   1    1 -100 1   1   42  20   4    2 6    2    2    2    2  20 2021  391
   1    1 -100 3   3   62  14   1    1 6 -100 -100 -100 -100 -98 2021  392
